,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,jpg_url,dog_stage,prediction_algorithm,confidence_level,dog_gender
292,828381636999917570,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,13661,2487,6556084,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,doggo,Bedlington_terrier,0.392535,male
974,719991154352222208,2016-04-12 20:50:42,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10.0,10.0,None,5178,1924,6556234,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,doggo,golden_retriever,0.605304,female
3427,685307451701334016,2016-01-08 03:50:03,Twitter for iPhone,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://twitter.com/dog_rates/status/685307451701334016/photo/1,11.0,10.0,Petrick,2221,487,6556431,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,floofer,Pomeranian,0.963176,
2533,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10.0,Doc,12241,3174,6556110,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,floofer,golden_retriever,0.35986,male
2979,733822306246479872,2016-05-21 00:50:46,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10.0,10.0,Moose,3943,1110,6556216,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,floofer,Lhasa,0.457356,
2110,883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13.0,10.0,Grizzwald,22642,3738,6555911,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,floofer,chow,0.987997,male
2962,737445876994609152,2016-05-31 00:49:32,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13.0,10.0,None,11092,4926,6556216,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,floofer,Samoyed,0.400568,
2872,749317047558017024,2016-07-02 19:01:20,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,12.0,10.0,Blu,5945,2458,6556192,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,floofer,wire-haired_fox_terrier,0.155144,
2687,776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,10.0,None,32780,18002,6556153,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,floofer,Samoyed,0.940326,male
2227,854010172552949760,2017-04-17 16:34:26,Twitter for iPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,10.0,None,16885,3370,6555946,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,floofer,English_springer,0.354733,
5579,680836378243002368,2015-12-26 19:43:36,Twitter for iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",12.0,10.0,Ellie,3698,1482,6556451,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,pupper,Pembroke,0.427781,
5486,685943807276412928,2016-01-09 21:58:42,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://twitter.com/dog_rates/status/685943807276412928/video/1,8.0,10.0,the,1762,679,6556428,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,pupper,papillon,0.200812,
5488,685667379192414208,2016-01-09 03:40:16,Twitter for iPhone,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,https://twitter.com/dog_rates/status/685667379192414208/photo/1,9.0,10.0,Marty,2515,641,6556430,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,pupper,,0.0,male
5490,685641971164143616,2016-01-09 01:59:19,Twitter for iPhone,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://twitter.com/dog_rates/status/685641971164143616/photo/1,7.0,10.0,Otis,3151,858,6556430,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,pupper,Lakeland_terrier,0.253839,male
5491,685547936038666240,2016-01-08 19:45:39,Twitter for iPhone,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,"https://twitter.com/dog_rates/status/685547936038666240/photo/1,https://twitter.com/dog_rates/status/685547936038666240/photo/1",14.0,10.0,None,35513,17337,6556430,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg,pupper,,0.0,
5497,685268753634967552,2016-01-08 01:16:17,Twitter for iPhone,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://twitter.com/dog_rates/status/685268753634967552/photo/1,10.0,10.0,Hubertson,3343,1338,6556431,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,pupper,pug,0.999044,male
5499,685169283572338688,2016-01-07 18:41:01,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://twitter.com/dog_rates/status/685169283572338688/photo/1,11.0,10.0,Gerbald,4406,1583,6556431,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,pupper,Bernese_mountain_dog,0.975096,male
5505,684880619965411328,2016-01-06 23:33:58,Twitter for iPhone,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,https://twitter.com/dog_rates/status/684880619965411328/photo/1,5.0,10.0,None,2255,916,6556433,https://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg,pupper,,0.0,
5524,683834909291606017,2016-01-04 02:18:42,Twitter for iPhone,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,https://twitter.com/dog_rates/status/683834909291606017/video/1,9.0,10.0,None,2823,1226,6556436,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,pupper,Maltese_dog,0.738449,
5525,683828599284170753,2016-01-04 01:53:37,Twitter for iPhone,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,https://twitter.com/dog_rates/status/683828599284170753/photo/1,12.0,10.0,None,3000,1164,6556436,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,pupper,malamute,0.577376,
5529,683481228088049664,2016-01-03 02:53:17,Twitter for iPhone,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,11.0,10.0,Banjo,2825,1092,6556439,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,pupper,keeshond,0.508951,
5535,683111407806746624,2016-01-02 02:23:45,Twitter for iPhone,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://twitter.com/dog_rates/status/683111407806746624/photo/1,10.0,10.0,Larry,3662,1013,6556439,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,pupper,cocker_spaniel,0.901392,male
5534,683142553609318400,2016-01-02 04:27:31,Twitter for iPhone,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,https://twitter.com/dog_rates/status/683142553609318400/photo/1,9.0,10.0,Brandy,3095,1152,6556439,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,pupper,Leonberg,0.605851,
5537,683078886620553216,2016-01-02 00:14:32,Twitter for iPhone,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,https://twitter.com/dog_rates/status/683078886620553216/photo/1,9.0,10.0,None,2133,620,6556439,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,pupper,Eskimo_dog,0.0940442,
5540,682788441537560576,2016-01-01 05:00:24,Twitter for iPhone,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",https://twitter.com/dog_rates/status/682788441537560576/photo/1,12.0,10.0,None,2652,1236,6556439,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg,pupper,,0.0,
5546,682406705142087680,2015-12-31 03:43:31,Twitter for iPhone,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,https://twitter.com/dog_rates/status/682406705142087680/photo/1,7.0,10.0,Patrick,8156,1953,6556440,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,pupper,,0.0,
5557,681891461017812993,2015-12-29 17:36:07,Twitter for iPhone,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://twitter.com/dog_rates/status/681891461017812993/photo/1,10.0,10.0,Charlie,2647,924,6556444,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,pupper,Chihuahua,0.20357,male
5558,681694085539872773,2015-12-29 04:31:49,Twitter for iPhone,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11.0,10.0,Bo,13750,4457,6556444,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,pupper,toy_poodle,0.920992,
5559,681679526984871937,2015-12-29 03:33:58,Twitter for iPhone,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,https://twitter.com/dog_rates/status/681679526984871937/photo/1,7.0,10.0,None,1886,491,6556444,https://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg,pupper,,0.0,male
5560,681654059175129088,2015-12-29 01:52:46,Twitter for iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://twitter.com/dog_rates/status/681654059175129088/photo/1,12.0,10.0,Toffee,2842,1026,6556444,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,pupper,Pomeranian,0.800538,
5571,681231109724700672,2015-12-27 21:52:07,Twitter for iPhone,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,https://twitter.com/dog_rates/status/681231109724700672/photo/1,11.0,10.0,None,2569,531,6556448,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,pupper,Irish_setter,0.406047,
5586,680473011644985345,2015-12-25 19:39:43,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://twitter.com/dog_rates/status/680473011644985345/photo/1,10.0,10.0,Hector,2715,826,6556452,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,pupper,Lakeland_terrier,0.796694,male
5530,683462770029932544,2016-01-03 01:39:57,Twitter for iPhone,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://twitter.com/dog_rates/status/683462770029932544/photo/1,8.0,10.0,None,2621,745,6556439,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,pupper,Italian_greyhound,0.39956,
5483,686007916130873345,2016-01-10 02:13:27,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://twitter.com/dog_rates/status/686007916130873345/photo/1,11.0,10.0,None,2655,463,6556427,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,pupper,Rhodesian_ridgeback,0.885301,
5390,692828166163931137,2016-01-28 21:54:41,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12.0,10.0,None,3091,965,6556403,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,pupper,Samoyed,0.985857,
5476,686618349602762752,2016-01-11 18:39:05,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,11.0,10.0,Olivia,3966,1504,6556422,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,pupper,Rottweiler,0.441331,female
5590,680191257256136705,2015-12-25 01:00:07,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://twitter.com/dog_rates/status/680191257256136705/photo/1,11.0,10.0,None,2300,565,6556452,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,pupper,Brittany_spaniel,0.7332529999999999,
5369,694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,10.0,Grady,2163,552,6556400,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,pupper,boxer,0.99006,male
5376,693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,10.0,None,2634,881,6556401,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pupper,pug,0.841987,
5378,693590843962331137,2016-01-31 00:25:18,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3.0,10.0,Phil,5453,2167,6556401,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,pupper,,0.0,
5381,693262851218264065,2016-01-30 02:41:58,Twitter for iPhone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,10.0,None,2395,554,6556402,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,pupper,golden_retriever,0.989333,
5385,693095443459342336,2016-01-29 15:36:45,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10.0,10.0,Milo,2010,509,6556402,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,pupper,Yorkshire_terrier,0.033487800000000005,male
5387,692905862751522816,2016-01-29 03:03:25,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10.0,10.0,Wally,2622,973,6556402,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,pupper,Mexican_hairless,0.162638,
5391,692752401762250755,2016-01-28 16:53:37,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,13.0,10.0,None,7343,4019,6556403,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,pupper,Samoyed,0.471276,
5395,692417313023332352,2016-01-27 18:42:06,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7.0,10.0,Herschel,10084,3823,6556403,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,pupper,,0.0,
5423,690015576308211712,2016-01-21 03:38:27,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12.0,10.0,None,2687,815,6556411,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,pupper,malamute,0.949609,male
5427,689905486972461056,2016-01-20 20:21:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11.0,10.0,Gizmo,2604,768,6556411,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,pupper,Pomeranian,0.943331,
5432,689623661272240129,2016-01-20 01:41:08,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10.0,10.0,Lucy,2411,723,6556412,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,pupper,toy_poodle,0.279604,
5441,689143371370250240,2016-01-18 17:52:38,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10.0,10.0,Trip,2185,573,6556415,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,pupper,English_springer,0.303781,male
5442,688916208532455424,2016-01-18 02:49:58,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11.0,10.0,None,2935,960,6556415,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,pupper,Pembroke,0.430544,
5445,688894073864884227,2016-01-18 01:22:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7.0,10.0,Hamrick,2402,773,6556416,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,pupper,,0.0,
5450,688519176466644993,2016-01-17 00:32:18,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,12.0,10.0,None,2474,804,6556416,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,pupper,Pembroke,0.696372,female
5453,688179443353796608,2016-01-16 02:02:19,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,10.0,10.0,Lizzie,2275,650,6556416,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,pupper,,0.0,
5457,687818504314159109,2016-01-15 02:08:05,Twitter for iPhone,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,12.0,10.0,None,2694,1062,6556418,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,pupper,Lakeland_terrier,0.873029,
5459,687704180304273409,2016-01-14 18:33:48,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,9.0,10.0,Blakely,2622,934,6556420,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,pupper,miniature_pinscher,0.956063,male
5463,687476254459715584,2016-01-14 03:28:06,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,11.0,10.0,Curtis,2131,599,6556421,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,pupper,,0.0,
5466,687312378585812992,2016-01-13 16:36:55,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://twitter.com/dog_rates/status/687312378585812992/photo/1,7.0,10.0,None,4680,2099,6556421,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,pupper,Great_Dane,0.139909,
5471,687096057537363968,2016-01-13 02:17:20,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://twitter.com/dog_rates/status/687096057537363968/photo/1,11.0,10.0,None,2409,675,6556421,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,pupper,Labrador_retriever,0.417107,female
5475,686683045143953408,2016-01-11 22:56:10,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,11.0,10.0,Mona,3013,888,6556422,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,pupper,Norwich_terrier,0.100499,
5479,686377065986265092,2016-01-11 02:40:19,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://twitter.com/dog_rates/status/686377065986265092/photo/1,10.0,10.0,Birf,2381,625,6556423,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,pupper,German_shepherd,0.830816,male
5591,680176173301628928,2015-12-25 00:00:11,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,https://twitter.com/dog_rates/status/680176173301628928/photo/1,10.0,10.0,None,4183,1727,6556452,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,pupper,,0.0,
5816,673363615379013632,2015-12-06 04:49:31,Twitter for iPhone,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,https://twitter.com/dog_rates/status/673363615379013632/photo/1,11.0,10.0,None,1065,333,6556506,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,pupper,,0.0,
5596,680100725817409536,2015-12-24 19:00:23,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://twitter.com/dog_rates/status/680100725817409536/photo/1,11.0,10.0,None,3820,1513,6556453,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,pupper,golden_retriever,0.6989609999999999,female
5778,674262580978937856,2015-12-08 16:21:41,Twitter for iPhone,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9.0,10.0,Gus,1355,489,6556494,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,pupper,Greater_Swiss_Mountain_dog,0.519428,
5787,674038233588723717,2015-12-08 01:30:12,Twitter for iPhone,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12.0,10.0,Kaiya,1151,441,6556496,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,pupper,Eskimo_dog,0.358459,
5793,673956914389192708,2015-12-07 20:07:04,Twitter for iPhone,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,https://twitter.com/dog_rates/status/673956914389192708/photo/1,10.0,10.0,one,2047,1041,6556498,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,pupper,pug,0.5861609999999999,
5794,673919437611909120,2015-12-07 17:38:09,Twitter for iPhone,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11.0,10.0,Obie,1218,390,6556498,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,pupper,schipperke,0.115984,male
5801,673707060090052608,2015-12-07 03:34:14,Twitter for iPhone,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10.0,10.0,Raymond,1149,421,6556500,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,pupper,German_short-haired_pointer,0.935771,
5804,673697980713705472,2015-12-07 02:58:09,Twitter for iPhone,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8.0,10.0,Pickles,3980,2099,6556502,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,pupper,,0.0,
5810,673656262056419329,2015-12-07 00:12:23,Twitter for iPhone,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,https://twitter.com/dog_rates/status/673656262056419329/photo/1,10.0,10.0,Albert,749,260,6556504,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,pupper,bull_mastiff,0.700625,
